id_tweet,text,task1,anio
5253,que ganas de correrme en tus tetas,sexist,2021
5254,YoSíTeCreoEl juez que pidió la absolución de LaManada absuelve a un hombre de abusar sexualmente de una niña de 12 años porque el acusado decía que “siempre inventaba historias” La acusación particular pedía 8 años de prisión.,sexist,2021
5255,Una mujer = a peligro al volante e o no,sexist,2021
5256,"Me gustaría ver a todos estos el día que su ídolo se lamentó de que le borraran un vídeo en el que decía ""El reto de la canela es para vaginas"" y múltiples comentarios hacia las mujeres que todos estos se llevarían las manos a la cabeza hoy en día. Hipócritas, sin duda.",sexist,2021
5257,"la mayoría de las mujeres se enamora por lo que escucha y la mayoría de los hombres se enamora por lo que ve......es por eso que la mayoría de las mujeres se maquilla y la mayoría de los hombres miente...Pinches mentirosos los dos, goey",sexist,2021
5258,Yo quiero tu verga adentro de mi culo,sexist,2021
5259,Fabiola la mujer del florero aplaudiendo un chorro. Coherencia fatal.,sexist,2021
5260,acabo de ver una compilación de jhope manspreading y omg no pkedo creerlo pero im obsessed *stares respectfully*,sexist,2021
5261,"Como mujer cis, el feminismo en si tampoco me supone una amenaza, pero que halla feministas y aliados, que me menosprecian por ser sumisa, cuando no estoy de acuerdo con sus discursos, y que existan feministas, que trata a todas las mujeres como eternas victimas e incapaces de",sexist,2021
5262,Mujeres atacando la libertad de expresión de otra mujer porque su opinión se sale de su pensamiento únicoTruquito de primero de feminismo: si eres mujer y criticas el feminismo es que no eres mujer,sexist,2021
5263,y pablo iglesias q sueña con azotar a mujeres hasta q sangren es el dirigente del partido más feminista del mundo...q cosas eh?,sexist,2021
5264,Abro hilo las feministas triplehijueputas no sirven de nada malparidas ojala las viole un bus malparidas como que me borraron una cuenta de memes que solo era humor malparidastriplehijueputas putas perras care chochas mariconas hijas de puta putas perras,sexist,2021
5265,"Interesante, la vieja mugre pirulina evita confrontar a otra lagartona mujer, pero con hombres se pone agresiva pirulina, será porque la ley de feminicidio que se siente huevuda con hombres y sabe nos vamos al bote fácilmente por tronarle la trompa por abusiva ?",sexist,2021
5266,Carreras de hombres?.... Por favor que ridículo quienes aún sostienen ese pensamiento. Nunca las hubieron! Es que ese androcentrismo es opresor.,sexist,2021
5267,Con esa misma puta mierda de criterio podemos decir que todos los líderes de izquierdas quiere azotar hasta que sangren a las mujeres.No tenéis escrúpulos para exagerar hasta el infinito las cosas con tal de hacer política.Eres parte del problema.,sexist,2021
5268,"Qué rabia me da Chupete, cuando estuvo aquí, en su vuelta, no se podía ni la raja, pero pa llegar a LS hizo un plan especial de acondicionamiento físico. Todos los zorras que andan celebrando sus goles pueden proceder a succionar mi miembro.",sexist,2021
5269,Pero las feministas os atribuis el voto femenino lo cual es mentira,sexist,2021
5270,27 dias tic toc tic toc RevocatoriaClaudiaLopez estamos mamados de esta guasona marimacho de pueblo fastidiosa corrupta,sexist,2021
5271,Todas unas putas,sexist,2021
5272,"ㅤㅤㅤ༄ Debe ser mi colonia- Bromeo mientras automáticamente agarraba aquel culo con una fuerza notable, hundiendo sus dígitos en la carne de esta mientras tiraba y movía su sus manos, abriendo y cerrando sus nalgas a su paso-ㅤ",sexist,2021
5273,"Un día perra pateada, al otro día perra empoderada.",sexist,2021
5274,CALLA GOLFA TE VOY A DAR q trola,sexist,2021
5275,"Es bien facil hecharle la culpa al sistema en lugar de aceptar responsabilidades x sus propias decisiones, no todas las mujeres estudian ingenierias como tu, muchas escogen carreras que pagan menos. El pay gap no existe ya esta super demostrado, parecen disco rayado.",sexist,2021
5276,"Y lo q más gracia me hace es que todavía hay quien niega la existencia de una 4 ola cuando el vilipendio es más que obvio, 1 auge (MeToo , lamanada ) después llega lo queer, después vamos perdiendo gente y al final el borrado. Pasaremos a la historia del feminismo, x desgracia",sexist,2021
5278,Da lo mismo si son mujeres o hombres el objetivo primordial debería ser el bienestar de todos los peruanos pero estás mujeres no les importa solo intereses propios,sexist,2021
5279,"Resulta q solo son los hombres los q matan a sus parejas, ¿no?Espero q en algún programa de TV le hagan la pregunta a ver q le contesta.El HEMBRISMO en España es brutal, tanto q niegan esta violencia. No se alarmen, Irene dirá q la mujer estaba loca.",sexist,2021
5280,"""Follar la mente de una mujer es un vicio refinado para los entendidos; todos los demás se conforman con el cuerpo"". --Charles Bukowski",sexist,2021
5281,"Pagani y sú comentario machista""Él hombre es más fuerte qué la mujer""Cómo sé nota qué no Paris hermano para decir semejante estupidez MesazaEnCasa podemoshablar",sexist,2021
5282,"Despides odio por tus poros , porque tú no te jubilas y dejas de meterte con mujeres , o eres mariquita Pérez que le gusta pegar a las mujeres . Sufridor y resentido social .",sexist,2021
5283,Terrible que se utilice el acoso de esta manera.Tanto daño a verdaderas denuncias.¿Y el feminismo que profesaba?,sexist,2021
5284,"El comunismo creo la idea del feminismo para dividir occidente en su lucha contra este. Como decía Maquiavelo divide y reinaras. Practico la igualdad entre mujeres y hombres, pero no esta bueno caer en una guerra entre m y h. Guerra implantada en occidente, p debilitarlo.Saludos",sexist,2021
5285,"Feminazi vizcarralover Fabiola Dapino Picardo llama héroe a , alias ""siete polvos"", y califica de ruin a muchacha que denunció ser acosada por el cobarde que le fracturó la nariz a un anciano.",sexist,2021
5286,Nenaza y homeópata,sexist,2021
5287,"No es que no de ni una..., es que es otra analfabeta florero de Sánchez...Maldad, como todas las mujeres que hay en el gobierno..., y digo maldad, no porque tenga nada en contra de la mujer, faltaría más, si no porque mienten a propósito y haciendo daño..., como la Celaaaaaaaá.",sexist,2021
5288,"Me metí a un grupo de ""feminismo antiespecista"" en facebook re contenta porque por fin hicieran algo así y la administradora es re notallmen jajajajajaja qué desgracia que hasta los espacios feministas sean para cuidarle el culo a los hombres",sexist,2021
5289,"LAS PROTESTAS PACIFICAS se deben de dar cuando son justificadas y como debe de ser, pero ese grupitod e animales junto con las FEMIestupidas que solamente ponen en verguenza a las mujeres reales, deberian de sacar a todas esas lacras¡¡",sexist,2021
5290,"Literal, ni siquiera te atreves a poner tu cara en una cuenta, se nota a leguas que eres una insegura reprimida.",sexist,2021
5291,"Ayer le contaba a una amiga que hace años que no follo con mi mujer , yo creo que ella se masturba para no tener que follar con un micropene impotente y precoz como yo, pero mi amiga cree que además me pone los cuernos",sexist,2021
5292,"Ella no opina nada, solo observa y calla, es la tipica mujer sumisa diseñada para servir a quien la viste, calza y alimenta",sexist,2021
5293,"Mmm, pero a ver siempre fue ligera, tampoco es que necesitara mucha excusa. Qué Jokin es un buenazo y ella una lagartona eh... No perdamos de vista el final feliz.",sexist,2021
5294,El problema es el grado de cinismo y degradación por ejemplo de está mujer q acepta el cargo a sabiendas q será otro florero para el mesías q pena x ella,sexist,2021
5295,Pendeja del culo,sexist,2021
5296,"Feminismo, la bandera, el idioma, la raza, la clase social... Todo eso queréis dividir y en algunas ocasiones habéis dividido. La culpa no es de VOX es de quien ha creado un ministerio para la ""igualdad"" que está en contra de los hombres y ha empeorado la vida de las mujeres.",sexist,2021
5297,Madre que me gustaría follar!! Yo con gusto hee,sexist,2021
5298,A ver que piensan nuestras feministas de esto....(son sus costumbres... No?),sexist,2021
5299,"Weones machistas que no entienden que son machistas, por comentar el físico de una mujer árbitro y no su trabajo. No lo hacen con los hombres arbitros! De verdad hay que explicar la wea con peras y manzanas! Tan arraigado el machismo que ni siquiera saben cuándo lo hacen!",sexist,2021
5300,"A Claudia se le nota el machismo por encima, sin importar que sea mujer o lesbiana, una prepotencia que cree que gritando todos le van a hacer caso, es el patriarcado camuflado!",sexist,2021
5301,"En mis tiempos las mamás eran de mejor calidad! Podía tener pobreza absoluta pero nunca faltaba amor de mamá, mucho menos una queja por cuidado maternal...ahora van y se los encargan a los abuelos para la crianza...una cosa es el feminismo otra es ser mamá a tiempo completo.",sexist,2021
5302,hola Dani.... muy corta tu falda hoy en tu noticiero eh modo celoso yo !!!!,sexist,2021
5303,"no las obligamos a parir, te informo que hay una ley para abortar en caso de violacion o de que el embarazo venga complicado..digo porque no obligamos a nadie, la responsabilidad es otra cosa, querer q te saquen el ""problemita"" de encima, otra.",sexist,2021
5304,"que mujer de mierda eres, crees que sos de alto nivel y eres de cabotaje, encima eres muy fea",sexist,2021
5305,"todos los hombres heterosexuales que apoyan la victoria de las mujeres tienen un muerto en el placard,es solo una victoria de ellas",sexist,2021
5306,Es que lleva la falda muy corta y va provocando...,sexist,2021
5307,"Y luego? Quiera que te aplauda?Pareces una puta cria, aparte chillona, ruegas por atención",sexist,2021
5308,Ricas Tetas Corazón,sexist,2021
5309,Que rica esta tu mujer,sexist,2021
5310,"?, Qué onda pa? Tu mamá bien en casa? Ya le dejó de pegar tu viejo?, Tus tías? Tu abuela? Tu hermana?.. una suerte de hijo tienen, sos un crack la verdad, MUY BUENAS las mujeres de tu familia eh.Como se nota que te falta pija como para bardear a minas man",sexist,2021
5311,"Y si le sumas tu habitual cara de frígida, ni siquiera vas a necesitar la ley.Noe es . Fuersa ermana!",sexist,2021
5312,"Pues yas vas teniendo una edad para comportarte como una nenaza. ¿Lo próximo será ponerte vestiditos?Es maravilloso tener corazón, ser empatico y compasivo. Pero, sin llegar al drama que te me haces maricón",sexist,2021
5313,PUTAS*,sexist,2021
5314,"La Inglesa Chaska Borek anda de zorraaa chupa vergas tras Chicharito, ChaskaBorek q golfa eres, respeta el no te quiere",sexist,2021
5315,"Y si me dejo follar por un familiar, quién os gustaría que fuera? Que vea lo perra que soy",sexist,2021
5316,Micaela espero verte esta semana zorra,sexist,2021
5317,"Ojalá le quiten el internet a estas estúpidas.Hacen las putas perras mamadas de criticar lo que hacen las demás mujeres llamandolas ""Faltas de personalidad"", cuando el feminismo está en contra de eso (No importa que sea un personaje ficticio)Como me cagan.",sexist,2021
5318,"Si estuviesen aplaudiendo a una progre le parecería bien y diría que es una mujer empoderada y bla bla bla.Pero claro, así demuestran si feminismo, con mujeres de primera y de segunda.",sexist,2021
5319,Ésta golfa al final os contagia de algo. Mandadla de vuelta a Tabarnia.,sexist,2021
5320,Detenidos en Ronda (Málaga) y Pamplona dos neonazis que querían financiar una guerra racial traficando con drogaEn septiembre ya fueron arrestados otros dos en Lleida y Alacant que pretendían ademá secuestrar y violar a una mujerTodos estan ya libres,sexist,2021
5321,"Esos proyectos son MRA, Masculinismo y MGTOW, en donde afortunadamente el feminismo no mete mano sino también se enfocarían en dar más privilegios a las mujeres. Todo lo que las femis tocan, se pudre.",sexist,2021
5322,"No necesitamos más mujeres electas, ni tampoco más hombres electos. Necesitamos aprender a convivir, a dejar ser, a no imponer, ni ser corruptos. Ese día no importará si son más mujeres o más hombres, simplemente viviremos en paz sin discriminar, ni creerse mejores por un género.",sexist,2021
5323,"Hay estudios sobre las falta de equidad en el desarrollo profesional de las mujeres, muchas veces lo atribuyen al acceso a la educación o a la maternidad, pero no contemplan los daños a la reputación que parecen inofensivos, pero que hacen más daño del cuantificado",sexist,2021
5324,Chale che feminazi no aguanta carilla... Eso si para criticar estás buena.... Se sube se pasea chamaca.... Favor hacer extensivo mi saludo. ¡Bloquearme no te quita lo pendeja!,sexist,2021
5325,"Odio cuando alguien me restriega algo en la cara.Excepto si son tetas, si son tetas esta bien.",sexist,2021
5326,Hoy dios q desastre....esa mina se va a terminar suicidándo con todas las pelotudeces feministas q le metieron en la cabeza.,sexist,2021
5327,Mujer al volante ...,sexist,2021
5328,saliendo a decir que “se deja pegar” disminuye la lucha feminista y le da más ganas a la gente misógina y sexista para salir a hablar porquería como “busco mujer que se deje pegar” o “si no se deja pegar no vale” o “las mujeres deberían aguantar todo”,sexist,2021
5329,"esa sos vos, te intenta copiar gorda",sexist,2021
5331,"si violentas a las mujeres trans negandoles su identidad de género con un discurso de odio, aunque sea quitate tu etiqueta de feminista porque es demasiado violento estar todo el día diciendole hombre a una mujer trans que lucha en el MISMO movimiento que nosotras.",sexist,2021
